layer,head,spearman_cv
8,9,0.31562793254852295
9,14,0.3128381669521332
21,4,0.3127799332141876
21,10,0.312319815158844
13,6,0.3121916949748993
20,6,0.3088136911392212
23,2,0.3085515797138214
13,9,0.30800995230674744
22,25,0.307794451713562
23,15,0.306577205657959
19,27,0.3058317303657532
27,20,0.3056861162185669
31,1,0.30561622977256775
27,12,0.3004560172557831
21,11,0.29359519481658936
25,15,0.29124224185943604
9,27,0.2910267412662506
19,5,0.2907821238040924
13,5,0.29033949971199036
8,18,0.2902637720108032
11,19,0.2899084985256195
25,26,0.2890523672103882
29,27,0.2881321310997009
32,29,0.28785258531570435
29,26,0.286763459444046
23,32,0.2847599685192108
23,11,0.2841658890247345
31,25,0.2824128270149231
8,15,0.2816440463066101
22,8,0.2813935875892639
20,5,0.27996668219566345
31,4,0.27585482597351074
22,5,0.27257585525512695
31,28,0.2725583612918854
23,19,0.27173715829849243
30,21,0.2715508043766022
22,20,0.27121299505233765
22,15,0.26996079087257385
25,12,0.2687901556491852
27,9,0.26794564723968506
24,16,0.26610520482063293
30,5,0.26470741629600525
15,31,0.26457345485687256
8,7,0.26396775245666504
25,13,0.2628670036792755
29,1,0.26245930790901184
8,10,0.26084017753601074
24,13,0.2605256736278534
24,9,0.25803878903388977
6,8,0.25780582427978516
16,13,0.25595372915267944
29,2,0.25545868277549744
22,29,0.2549985647201538
29,3,0.2538395822048187
29,4,0.25243595242500305
7,24,0.25058385729789734
6,23,0.24619247019290924
23,31,0.24217963218688965
24,11,0.24132348597049713
6,27,0.24077019095420837
31,27,0.24001304805278778
10,11,0.23879580199718475
26,27,0.2387200891971588
32,8,0.2374853640794754
30,24,0.23466065526008606
7,17,0.23445098102092743
31,9,0.23404330015182495
8,22,0.2339967042207718
22,27,0.23226693272590637
17,22,0.23146319389343262
7,18,0.23026925325393677
6,32,0.22958782315254211
7,32,0.2290986031293869
29,30,0.22752025723457336
21,32,0.22745037078857422
27,11,0.2260875105857849
15,32,0.22494015097618103
27,15,0.2241014838218689
8,1,0.22340258955955505
8,6,0.22174853086471558
9,6,0.21924996376037598
7,20,0.21676304936408997
23,30,0.21661162376403809
27,2,0.21643108129501343
7,9,0.21560987830162048
6,7,0.21493427455425262
26,25,0.21337923407554626
32,5,0.2112126499414444
1,21,0.21105539798736572
31,8,0.20986144244670868
22,11,0.2089470475912094
8,25,0.20677465200424194
6,6,0.2053186148405075
21,12,0.2050972878932953
6,30,0.20354224741458893
8,26,0.20337334275245667
