layer,head,spearman_cv
12,4,0.18385455012321472
25,29,0.183773010969162
23,9,0.1836157590150833
10,8,0.18345268070697784
22,10,0.18340608477592468
13,15,0.18232277035713196
7,21,0.18158891797065735
6,30,0.1811520904302597
9,32,0.18061044812202454
21,32,0.1805172562599182
31,21,0.18001636862754822
7,28,0.17962031066417694
23,25,0.1792999804019928
1,27,0.17872337996959686
30,32,0.17840304970741272
21,30,0.17825743556022644
7,20,0.17786139249801636
26,27,0.1777973175048828
10,4,0.17642861604690552
32,18,0.17641115188598633
18,18,0.17630048096179962
5,1,0.17609663307666779
26,9,0.17604421079158783
17,13,0.1758345514535904
31,22,0.17374363541603088
6,8,0.17319032549858093
27,17,0.17319032549858093
17,20,0.17283505201339722
26,7,0.17030732333660126
29,32,0.17008599638938904
2,21,0.1700102835893631
26,28,0.16934049129486084
15,14,0.16896191239356995
30,2,0.16862992942333221
14,32,0.16758738458156586
25,31,0.16681276261806488
7,14,0.16586340963840485
3,19,0.16550812125205994
18,2,0.1650480031967163
22,4,0.16490823030471802
32,1,0.16459371149539948
29,1,0.1645645946264267
2,29,0.16380161046981812
8,7,0.1636909544467926
16,14,0.163207545876503
9,2,0.16247950494289398
23,10,0.16202521324157715
1,8,0.16178059577941895
24,14,0.161227285861969
19,25,0.16117486357688904
24,9,0.1602429896593094
32,11,0.1599808931350708
8,22,0.15977121889591217
1,5,0.15940429270267487
6,23,0.15831515192985535
15,23,0.15768612921237946
23,24,0.15744733810424805
17,28,0.15667271614074707
31,23,0.1563873291015625
1,32,0.1563756763935089
32,4,0.15618348121643066
2,4,0.1558980941772461
5,24,0.1557583063840866
8,18,0.1555136889219284
31,14,0.15518170595169067
20,7,0.15387706458568573
21,14,0.15196087956428528
4,26,0.15072031319141388
9,15,0.15039415657520294
15,20,0.1499456912279129
30,4,0.14973601698875427
8,1,0.14851874113082886
14,30,0.1482100635766983
23,4,0.14815181493759155
9,13,0.14802367985248566
13,26,0.14779071509838104
17,17,0.1472199261188507
25,6,0.14692871272563934
3,18,0.14691124856472015
9,7,0.146614208817482
26,31,0.14642201364040375
20,17,0.14626474678516388
7,12,0.14602012932300568
25,20,0.14553089439868927
12,1,0.145361989736557
14,29,0.14510571956634521
17,24,0.14408648014068604
21,9,0.14221106469631195
3,29,0.14069093763828278
22,8,0.14047543704509735
18,19,0.13998037576675415
1,7,0.13927564024925232
12,26,0.13809913396835327
11,8,0.1369342803955078
2,13,0.1363460272550583
4,4,0.13588008284568787
5,11,0.1353559046983719
30,10,0.13501809537410736
18,9,0.13463369011878967
9,30,0.13437743484973907
20,11,0.13417358696460724
27,20,0.13406874239444733
7,3,0.1336144506931305
12,28,0.13339895009994507
20,20,0.1329970806837082
6,29,0.13260102272033691
11,19,0.13142453134059906
4,15,0.13116826117038727
3,20,0.12935109436511993
4,9,0.12898997962474823
6,15,0.12897834181785583
7,22,0.12771447002887726
22,11,0.12763875722885132
6,12,0.12763875722885132
1,18,0.12696313858032227
11,18,0.12589147686958313
29,20,0.1252973973751068
4,20,0.12477904558181763
6,4,0.1244412362575531
8,26,0.12401024252176285
1,30,0.12368990480899811
27,5,0.12126701325178146
6,18,0.12120294570922852
21,29,0.11981676518917084
12,3,0.11928676068782806
6,13,0.11912950873374939
1,17,0.11779575049877167
1,21,0.11732980608940125
29,10,0.1172599196434021
26,17,0.1162697896361351
2,32,0.11576308310031891
4,23,0.11534373462200165
14,14,0.11491855978965759
5,19,0.11461570113897324
2,17,0.1137886568903923
9,26,0.1131712794303894
22,29,0.11254226416349411
21,18,0.11236753314733505
17,18,0.11186664551496506
4,17,0.11176180839538574
4,10,0.11151136457920074
16,13,0.11126674711704254
15,19,0.10868077725172043
7,23,0.108465276658535
10,3,0.10675294697284698
23,8,0.10646755248308182
22,7,0.10593172162771225
4,18,0.1058734804391861
25,13,0.10510467737913132
26,32,0.10484840720891953
31,3,0.10455137491226196
1,19,0.10445235669612885
1,11,0.10412620007991791
13,13,0.10405048727989197
4,19,0.10382334142923355
21,8,0.10360784083604813
31,2,0.10329915583133698
31,26,0.10269925743341446
24,31,0.10177319496870041
7,5,0.10155187547206879
21,15,0.10092867910861969
15,29,0.10003756731748581
2,23,0.09940854460000992
11,13,0.0993037074804306
11,14,0.09862809628248215
19,23,0.09718950092792511
6,19,0.09678180515766144
7,16,0.09664201736450195
2,16,0.09559947997331619
29,17,0.09442880004644394
6,16,0.09439385682344437
4,21,0.09271064400672913
4,22,0.09238447993993759
7,7,0.09227382391691208
7,8,0.09201172739267349
